,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
0,2020-01-29,0.1,0.8827586206896552,"['BMY', 'C', 'CL', 'CMCSA', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'DUK', 'EXC', 'F', 'FDX', 'GD', 'GILD', 'GM', 'GOOG', 'GOOGL']",17,True,0.00997300000000223
1,2020-02-05,0.1,0.8827586206896552,"['CMCSA', 'COST', 'COVID_Canada', 'CSCO', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'GD', 'GOOG', 'GOOGL', 'GS']",16,True,0.00681600000001481
2,2020-02-12,0.1,0.9908045977011494,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.003684000000021115
3,2020-02-20,0.1,0.9885057471264368,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.00516400000003614
4,2020-02-27,0.1,0.9494252873563218,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",27,True,0.007519999999999527
5,2020-03-05,0.1,0.9908045977011494,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.004518000000018674
6,2020-03-12,0.1,0.9425287356321839,"['BMY', 'C', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.007308000000023185
7,2020-01-29,0.2,0.7793103448275862,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'CSCO', 'CVS', 'CVX', 'EMR', 'EXC', 'F', 'FDX', 'GD', 'GE', 'GM']",15,True,0.008453000000031352
8,2020-02-05,0.2,0.7471264367816092,"['C', 'CMCSA', 'COST', 'COVID_Canada', 'CSCO', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'GOOG', 'GOOGL', 'GS']",15,True,0.006937000000050375
9,2020-02-12,0.2,0.9816091954022989,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.0067020000000184154
10,2020-02-20,0.2,0.9885057471264368,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.003053000000022621
11,2020-02-27,0.2,0.9011494252873563,"['BMY', 'C', 'CAT', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",26,True,0.0039899999999875035
12,2020-03-05,0.2,0.9816091954022989,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.0038919999999507127
13,2020-03-12,0.2,0.8919540229885058,"['BMY', 'C', 'CL', 'CMCSA', 'COF', 'COP', 'COVID_Canada', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",25,True,0.004087000000026819
14,2020-01-29,0.30000000000000004,0.6597701149425287,"['BMY', 'C', 'CMCSA', 'COVID_Canada', 'CSCO', 'CVS', 'EXC', 'F', 'FDX', 'GD', 'GILD', 'GM', 'GOOG', 'GOOGL']",14,True,0.010001999999985856
15,2020-02-05,0.30000000000000004,0.5908045977011495,"['COST', 'COVID_Canada', 'CSCO', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'GOOG', 'GOOGL', 'GS']",13,True,0.01028999999999769
16,2020-02-12,0.30000000000000004,0.9586206896551724,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'COVID_Canada', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GILD', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",29,True,0.004794000000003962
17,2020-02-20,0.30000000000000004,0.9816091954022989,"['BMY', 'C', 'CAT', 'CL', 'CMCSA', 'COF', 'COP', 'COST', 'CSCO', 'CVS', 'CVX', 'DHR', 'DIS', 'DUK', 'EMR', 'EXC', 'F', 'FB', 'FDX', 'FOX', 'FOXA', 'GD', 'GE', 'GM', 'GOOG', 'GOOGL', 'GS', 'HAL']",28,True,0.0032820000000128857
