,date,threshold,density,max_clique,clique_size,valid_clique,computation_time
52,2020-02-20,0.8,0.7517241379310344,"{'FOXA', 'CSCO', 'CMCSA', 'DHR', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'CVX', 'BMY', 'FOX', 'GD', 'EMR', 'EXC', 'C', 'CVS', 'GOOG', 'DIS', 'CAT', 'GOOGL', 'FDX'}",24,True,0.07386700000000701
53,2020-02-27,0.8,0.6367816091954023,"{'CMCSA', 'F', 'GE', 'GM', 'GS', 'COF', 'FB', 'COP', 'CVX', 'GOOGL', 'GD', 'EMR', 'C', 'HAL', 'GOOG', 'DIS', 'CAT', 'COVID_Canada', 'FDX'}",19,True,0.05905700000005254
54,2020-03-05,0.8,0.7425287356321839,"{'GOOG', 'DUK', 'FB', 'FOX', 'GD', 'FOXA', 'EMR', 'DHR', 'C', 'F', 'GE', 'DIS', 'GS', 'GOOGL', 'CVS', 'FDX', 'EXC'}",17,True,0.05567099999996117
55,2020-03-12,0.8,0.36551724137931035,"{'CVX', 'BMY', 'FOX', 'GD', 'FOXA', 'F', 'GE', 'COF', 'COVID_Canada'}",9,True,0.025044999999977335
56,2020-01-29,0.9,0.027586206896551724,"{'GD', 'C', 'BMY'}",3,True,0.04919999999998481
57,2020-02-05,0.9,0.013793103448275862,"{'GOOGL', 'GOOG'}",2,True,0.06788000000000238
58,2020-02-12,0.9,0.6758620689655173,"{'CVX', 'FOX', 'CAT', 'GD', 'FOXA', 'CMCSA', 'DHR', 'C', 'F', 'GE', 'DIS', 'GM', 'GS', 'COF', 'CVS', 'COP', 'HAL'}",17,True,0.04900099999997565
59,2020-02-20,0.9,0.6229885057471264,"{'CVX', 'GOOG', 'BMY', 'FB', 'CAT', 'EMR', 'CSCO', 'CMCSA', 'C', 'F', 'GE', 'DIS', 'COP', 'COF', 'GOOGL', 'FDX'}",16,True,0.05606399999999212
60,2020-02-27,0.9,0.4298850574712644,"{'GOOG', 'CAT', 'EMR', 'CMCSA', 'C', 'F', 'GE', 'DIS', 'GM', 'COP', 'GS', 'COF', 'GOOGL', 'FB'}",14,True,0.038280000000042946
61,2020-03-05,0.9,0.496551724137931,"{'CVX', 'GOOG', 'BMY', 'GD', 'DHR', 'C', 'F', 'GE', 'DIS', 'GM', 'COP', 'GS', 'COF', 'GOOGL', 'FB'}",15,True,0.033045000000015534
62,2020-03-12,0.9,0.13793103448275862,"{'HAL', 'CVX', 'COF', 'GM'}",4,True,0.03306600000001936
